name,link,price,subtitle,highlight,price-indicator,seller-info,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203193740043,£17500,2.0 TDI SE [Nav] 5dr Satellite Navigation,Collect at your local CarShop,Good price,CarShop Northampton,26665,,Manual,Diesel,,Hatchback,ULEZ,2.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253928518,£16490,1.6 TDI SE [Nav] 5dr,2 Years Volkswagen Warranty,Good price,Johnsons Volkswagen Stoke,21409,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112020139373,£16490,1.6 GT TDI BLUEMOTION TECHNOLOGY DSG 5d 114 BHP,Stunning Looking -Superb Spec,Great price,Lawson Motor Company,40000,114,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203294055294,£16290,1.5 TSI EVO SE [Nav] 5dr,*2 Year Warranty & Breakdown*,Good price,Marshall Volkswagen Oxford Kidlington,36998,,Manual,Petrol,3,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203033136979,£17750,MK7 Facelift 1.5 TSI SE Nav EVO 130PS 5Dr,**APP-CONNECT SAT NAV**,Good price,Beadles Volkswagen Southend,20858,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044278890,£15000,1L SE TSI 5dr,Buy online. Home delivery,Good price,Cazoo,31995,108,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044302454,£18225,1.5L GT TSI EVO 3dr,Buy online. Home delivery,Great price,Cazoo,8843,148,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204034255867,£18150,1.6L GT BlueMotion Tech TDI 5dr,Buy online. Home delivery,Great price,Cazoo,14536,113,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074410695,£15990,1.4 TSI SE Nav Euro 6 (s/s) 5dr,NAVSENSORSAC,Good price,Stillmans of Sevenoaks,35184,,Manual,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202022052319,£17995,1.5 TSI EVO BlueMotion Tech SE Nav DSG (s/s) 5dr,One Owner - Auto - Sat Nav,Great price,Auto Sussex,25677,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202110299029190,£18900,1.4 TSi (125PS) DSG Automatic SE NAVIGATION 5dr***LOW MILES***,*** 1 YEAR WARRANTY ***,Good price,Motors Of Coalville Ltd,8687,,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203183682670,£15599,MK7 Facelift 1.0 TSI SE 110PS 5Dr **APP CONNECT CRUISE & 2YR VW WARRANTY**,Cruise Control App connect,Fair price,Oldham Volkswagen,32194,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204094474843,£17460,1.5 TSI EVO SE [Nav] 5dr,***2 YEAR WARRANTY***,Good price,Marshall Volkswagen Harlow,31510,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112010131911,£16500,1.6 GT TDI BLUEMOTION TECHNOLOGY 5dr 114 BHP,PURE WHITE | SAT NAV | DAB,Great price,M J Autos,27000,114,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044276909,£19489,0.0 E-GOLF 5d 135 BHP,SAT NAV + ACC + PARK + CLIMATE,Lower price,Rw Cars,22457,,Automatic,Electric,,Hatchback,,,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203314140886,£16430,1.5 TSI EVO SE [Nav] 5dr,LOW MILES 2YR VW WARRANTY!!,Good price,Marshall Volkswagen Scunthorpe,37318,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203173659320,£16485,1.4 SE NAVIGATION TSI BLUEMOTION TECHNOLOGY DSG 5d 124 BHP OPTICAL FRONT + REAR SENSORS,WINTER PACK + SAT NAV,Great price,Fleet Sales,38826,,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203284030730,£19700,1.5 TSI EVO 150 R-Line 5dr,FSH ADAPTIVE CRUISE SENSORS,Good price,Marshall Volkswagen South Oxford (Milton Gate),32081,,Manual,Petrol,2,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204064352433,£16966,1.4 TSI SE [Nav] 5dr DSG Petrol Hatchback,Up to 5 Years 0% Finance Event,Great price,Kings Norton Ford,31120,,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044298809,£15025,1L SE TSI 5dr,Buy online. Home delivery,Good price,Cazoo,31673,108,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044299003,£16150,1L SE TSI 5dr,Buy online. Home delivery,Good price,Cazoo,13752,108,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203314163092,£18990,MK7 Facelift 1.4 TSI SE NAV 125PS DSG E [NAVIGATION + SENSORS] 5dr,NAVIGATION + PARKING SENSORS,Good price,Robinsons Volkswagen (Lowestoft),25652,,Automatic,Petrol,,Estate,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202162616453,£16200,1.6 TDI SE [Nav] 5dr Bluetooth,Sensors | Cruise | DAB,Great price,CarShop Cardiff,21817,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203284020904,£15479,1.6 TDI SE 5dr,DRIVER PROFILE SELECT/AIR CON,Great price,Marshall Volkswagen Taunton,33289,,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202042131385,£16990,1.5 TSI EVO SE [Nav] 5dr,2 Years Volkswagen Warranty,Good price,Johnsons Volkswagen Stoke,26982,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202012002878,£16779,MK7 Facelift 1.6 TDI GT 115PS 5Dr + Satellite Navigation,2YR WARRANTY + NAV + CRUISE,Good price,Peter Cooper Volkswagen Shirley,32458,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202152555379,£16150,1.6 TDI SE [Nav] 5dr,2 Years Volkswagen Warranty,Great price,Johnsons Volkswagen Stoke,25488,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203073291256,£19000,1.4 SE NAVIGATION TSI BLUEMOTION TECHNOLOGY DSG 5d 124 BHP *BUY ONLINE*DELIVERY AVAILABLE*,APPLE CARPLAY-DAB-BLUETOOTH-AC,Good price,L M C,14113,,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203304122008,£18750,MK7 Facelift 1.5 TSI SE Nav EVO 130PS DSG 5D,**KEYLESS ENTRY**,Good price,Beadles Volkswagen Southend,27044,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253957826,£17750,1.5 TSI EVO 150 GT 5dr Satellite Navigation,Collect at your local CarShop,Good price,CarShop Cardiff,24395,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203193738337,£18980,1.5 TSI EVO BlueMotion Tech SE Nav Hatchback 5dr Petrol DSG Euro 6 (s/s) (130 ps),*PETROL AUTO | SAT NAV MODEL*,Good price,Robins & Day Peugeot Bristol Cribbs Causeway,17942,128,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203113455343,£19995,MK7 Facelift 1.5 TSI GT EVO 150PS 5Dr,Beautiful Car,Fair price,Beadles Volkswagen Dartford,11215,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112200678735,£14699,1.0 TSI 110 SE [Nav] 5dr [Mirror Pack],App Connect | DAB,Great price,Fords Of Winsford Car Supermarket,38060,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252944671,£14800,SE NAVIGATION TDI DSG 1.6 5dr,Apple CarPlayParking Sensors,Great price,Big Motoring World,39752,,Automatic,Diesel,,Estate,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203173665400,£19995,MK7 Facelift 1.5 TSI SE Nav EVO 130PS 5Dr,Low Mileage,Higher price,Martins Of Camberley,18038,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202122472894,£19000,MK7 Facelift 1.5 TSI SE Nav EVO 130PS DSG 5D,DSG,Fair price,Martins Of Farnham,37254,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204134635372,£16799,1.5 Tsi Evo Se [Nav] 5Dr,1 OWNER/2 YR WARRANTY/NAV,Good price,Volkswagen Blackburn,33422,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204144674510,£15391,1.0 TSI SE Euro 6 (s/s) 5dr,12 months warranty included,Great price,BCC Hyundai Bury,14506,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203103415627,£17690,MK7 Facelift 1.5 TSI GT EVO 150PS 3Dr,,Good price,Beadles Volkswagen Chelmsford,24400,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253959678,£15986,1.0 TSI SE Euro 6 (s/s) 5dr,Parking Sensors Bluetooth,Good price,Motor Match Stafford,22500,,Manual,Petrol,2,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202283032601,£16750,GT TSI EVO 1.5 5dr,,Great price,Minster Car Co,38860,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203203747278,£15000,1.0 TSI 110 SE [Nav] 5dr,*2 YEAR WARRANTY*,Great price,Marshall Volkswagen Letchworth,31319,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204064379096,£18190,SE Nav 1.5 TSI EVO 130PS 6-speed Manual 5 Door,SAT NAV,Fair price,Cambridge Volkswagen,22984,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202222829196,£18059,SE 1.5 TSI EVO 130PS 6-speed Manual 5 Door,CAR NET CRUISE SENSORS DAB AC,Fair price,West London Volkswagen,20449,128,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203314142141,£19991,MK7 Facelift 1.5 TSI SE Nav EVO 130PS DSG 5D,***2 YEAR VW WARRANTY***,Good price,Peter Cooper Volkswagen Portsmouth,19080,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203113432940,£17775,1.6L SE TDI 5dr,Buy online. Home delivery,Lower price,Cazoo,5273,113,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112030174284,£16999,1.6 TDI SE 5dr DSG [ Apple Car Play ],Apple Car Play,Good price,Fords Of Winsford Car Supermarket,29330,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201221650091,£15700,SE NAVIGATION TSI BLUEMOTION TECHNOLOGY 1.0 5dr,Buy & Finance Online,Lower price,Carzam,11548,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201191522672,£14520,1.6 TDI SE [Nav] 5dr,Sat Nav | Parking Sensors,Great price,Evans Halshaw Ford Lincoln,39269,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202242910570,£19890,MK7 Facelift 1.5 TSI GT EVO 150PS DSG 5Dr,** FRONT & REAR SENSORS **,Good price,Beadles Volkswagen Chelmsford,25400,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202072257941,£14600,1.6 TDI S 5dr Bluetooth,67.3 mpg | DAB | Bluetooth,Great price,CarShop Nottingham,31805,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202102380656,£18700,1.5 TSI EVO GT Hatchback 5dr Petrol Euro 6 (s/s) (150 ps),FREE HOME DELIVERY!,Great price,Arval UK Limited,16250,148,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201061048734,£16199,Volkswagen Golf 1.0 TSI 115 SE 5dr,Cruise Control | Park Pilot,Good price,Available Car Supermarket - Castle Donington,23966,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202182719612,£17500,1.4 TSI SE DSG (s/s) 5dr,VW history 12m AA warranty,Lower price,ACMI Cars,30000,,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044300983,£19995,MK7 Facelift 1.5 TSI SE Nav EVO 130PS DSG 5D,,Fair price,Martins Of Camberley,29108,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204094474834,£18380,1.5 TSI EVO SE [Nav] 5dr,***2 YEAR WARRANTY***,Good price,Marshall Volkswagen Harlow,18326,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204014199905,£17700,1.5L SE Nav TSI EVO 5dr,Buy online. Home delivery,Good price,Cazoo,17172,128,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202201111228231,£17232,1.5 TSI EVO SE [Nav] 5dr,***AIR CON BLUETOOTH***,Good price,Inchcape Volkswagen Exeter,27624,,Manual,Petrol,2,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203294078906,£18000,MK7 Facelift 1.0 TSI SE 110PS DSG 5D,2 YEAR WARRANTY AND ROADISDE,Good price,Tl Darby Volkswagen,4635,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202242918169,£17900,1.5 TSI EVO SE [Nav] 5dr DSG Satellite Navigation,Sat Nav | Cruise | Sensors,Great price,CarShop Sheffield,26709,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202182694732,£16799,1.6 TDI SE 5dr DSG,APPLE/ANDROD AUTO+ALLOYS+FSH,Great price,Motorfair Hyundai Birmingham,30378,,Automatic,Diesel,2,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111279998428,£18450,1.5 TSI EVO GT DSG (s/s) 5dr,GREAT CONDITION AND SPEC,Lower price,Too Good To Auction Poole,19513,,Automatic,Petrol,2,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204094474832,£18380,1.5 TSI EVO SE [Nav] 5dr,***2 YEAR WARRANTY***,Good price,Marshall Volkswagen Harlow,19306,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203163622794,£18498,1.6 TDI SE [Nav] DSG 5dr,CLICK&COLLECT | FREE DELIVERY,Good price,CarSupermarket.com Click & Collect,13553,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112060266786,£17983,2.0 TDI GT BLUEMOTION TECH 5d 150 S/S ACC SPEED LIMITER FOLDING MIRRORS,SAT NAV APPLE CARPLAY F&R PDC,Lower price,Ashbrow Garage Ltd,12481,150,Manual,Diesel,,Hatchback,ULEZ,2.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202012031570,£16990,1.6 TDI SE [Nav] 5dr,Adaptive cruise control,Good price,Johnsons Volkswagen Sutton Coldfield,16697,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203103418305,£19970,1.5 TSI EVO SE [Nav] 5dr DSG,***2 YEAR WARRANTY***,Good price,Marshall Volkswagen Harlow,15803,,Automatic,Petrol,3,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204114546311,£16495,MK7 Facelift 1.5 TSI SE Nav EVO 130PS 5Dr,,Good price,Martins Volkswagen Basingstoke,38000,,Manual,Petrol,2,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111159603816,£18998,1.5 TSI EVO R-Line (s/s) 5dr,SAT NAV DAB PARKING SENSORS,Good price,Sandles Car Supermarket,33400,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252944669,£15200,SE NAVIGATION TDI DSG 1.6 5dr,Apple CarPlayParking Sensors,Great price,Big Motoring World,36091,,Automatic,Diesel,,Estate,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204114537024,£17988,1.5 TSI EVO SE [Nav] 5dr,From Us From New,Good price,Bury St Edmunds Volkswagen,23408,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252928065,£15690,1.6 TDI GT 5dr,Full VW Service History | DAB,Great price,Evans Halshaw Used Cars Leicester,31524,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201311980695,£16777,MK7 Facelift 1.4 TSI SE 125PS 5Dr,***2 YEAR VW WARRANTY***,Great price,Peter Cooper Volkswagen Portsmouth,9747,,Manual,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203023091239,£17750,1.5 TSI EVO 150 SE [Nav] 5dr Petrol Hatchback,Up to 5 Years 0% Finance Event,Good price,Worcester Ford,15000,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252935478,£18795,1.5 TSI EVO R-Line (s/s) 5dr,"""ALLOYS SAT NAV FVWSH""",Great price,Tangelo,28089,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202110288982087,£13700,1.0 TSI 110 SE 5dr Bluetooth,Cruise | Sensors | Bluetooth,Lower price,CarShop Wakefield,37153,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074415212,£19000,1.5 TSI EVO SE [Nav] 5dr,Free MOT's low mileage,Good price,Carwise Derby Ltd,9000,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203123472866,£17000,1.6 TDI GT 5dr,TAKE £500 OFF THE PRICE,Fair price,Arnold Clark Motorstore (Shrewsbury),37909,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203314147250,£16999,1.5 TSI EVO SE [Nav] 5dr,WE WON'T BE BEATEN ON PRICE,Great price,Motorpoint Derby,23526,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203263968299,£15300,MK7 Facelift 1.0 TSI SE 110PS 5Dr,,Good price,Bath Volkswagen,27854,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252945921,£16340,1.4 TSI SE [Nav] 5dr,Sat Nav | Apple Car Play,Great price,Evans Halshaw Used Cars Leicester,19530,,Manual,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201211622051,£18222,1.6 TDI SE [Nav] 5dr DSG,Low mileage great condition!!,Good price,Johnsons Volkswagen Birmingham,18522,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202142549351,£18500,GT TSI EVO 1.5 5dr,Buy & Finance Online,Good price,Carzam,21729,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202111229827435,£15299,1.6 TDI S 5dr,DAB radio Bluetooth,Great price,Inchcape Volkswagen Stockport,19637,,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143525605,£19950,E-GOLF 5d AUTO 135 BHP [DISCOVER PRO NAVIGATION],CLICK & COLLECT/HOME DELIVERY,Great price,Hilton Garage Ltd,38373,,Automatic,Electric,,Hatchback,,,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203093351579,£17900,2.0 TDI SE [Nav] 5dr DSG Satellite Navigation,Sat Nav | Sensors | Cruise,Good price,CarShop Bristol,27103,,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2018
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202112020144040,£17007,1.6 TDI SE [Nav] 5dr DSG,SATELLITE NAVIGATION-BLUETOOTH,Great price,Inchcape Volkswagen Bolton,33557,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202109036935792,£15000,1.4 TSI SE [Nav] 3dr,LOW MILES SAT NAV,Lower price,Richard Nash Nearly New Car Centre,18437,,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253950634,£19495,MK7 Facelift 1.5 TSI SE Nav EVO 130PS DSG 5D,**Adaptive cruise control **,Good price,Marshall Volkswagen Gatwick,27356,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203093352241,£15000,1.0 TSI 110 SE [Nav] 5dr,Nav|Adaptive cruise|History,Lower price,Evans Halshaw Nissan Doncaster,26238,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112210697099,£16099,1.0 TSI 115 SE 5dr DSG [Mirror Pack App Connect],DAB | Bluetooth,Great price,Fords Of Winsford Car Supermarket,30040,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203183703787,£15450,1.5 SE NAVIGATION TSI EVO 5d 129 BHP AMAZING VALUE + SAT NAV + APPLE CAR PLAY + DAB + PARK PILOT,LOWEST PRICES IN THE UK!!*,Lower price,Cars 4 Less,36608,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204054314161,£19300,1.6 TDI GT 5dr,TAKE £500 OFF THE PRICE,Fair price,Arnold Clark Motorstore (Chesterfield),13541,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204154682564,£15680,1.4 TSI SE [Nav] 5dr,We want your part exchange,Good price,Evans Halshaw Ford Northwich,36786,,Manual,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203213771432,£17759,SE Nav 1.4 TSI 125PS 6-speed Manual 5 Door,NAVIGATION SENSORS BLUETOOTH,Fair price,Citygate High Wycombe,19277,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202202012003975,£16604,1.6 TDI SE [Nav] 5dr,"FRONT ASSIST | 16"" ALLOYS",Good price,Inchcape Volkswagen Swindon,26500,,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202052170353,£17694,1.5 TSI EVO SE NAV HATCHBACK 5DR PETROL SAT NAV APPLE CARPLAY/ANDROID AUTO ADAPTIVE CRUISE PARKING AIDS JUST 1 PRIVATE OWNER 24000 MILES FULL VW SH,1 OWNER 24000 MILES FULL VW SH,Good price,McCarthy Cars,24655,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203193724929,£18000,1.6 TDI GT 5dr DSG Diesel Hatchback,Sat Nav DAB Adaptive cruise,Good price,Northampton Nissan,34883,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111129489742,£14999,Volkswagen Golf 1.0 TSI 110 SE 5dr,Rear Sensors | Apple CarPlay,Fair price,Available Car Supermarket - Leeds,38364,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253950643,£18995,MK7 Facelift 1.5 TSI SE EVO 130PS DSG 5Dr,#FRONT ASSITANCE#,Higher price,Beadles Volkswagen Romford,40000,,Automatic,Petrol,2,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044274193,£17990,MK7 Facelift 1.6 TDI SE Nav 115PS DSG 5 5dr,,,Beadles Volkswagen Chelmsford,38800,,Automatic,Diesel,,Hatchback,,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203304129839,£17050,1.4L SE Nav TSI 5dr,Buy online. Home delivery,Good price,Cazoo,17805,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203203760820,£15750,1.4 TSI SE Nav Euro 6 (s/s) 5dr,**BEST SPEC**Heated Seats+More,,Private seller,31450,,Manual,Petrol,2,Hatchback,ULEZ,1.4L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201111232040,£18998,1.5 TSI EVO 150 GT DSG 5dr,APPLE CARPLAY | ANDROID AUTO,Great price,CarSupermarket.com Click & Collect,25914,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2018
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202110208684674,£17295,1.5 TSI EVO GT (s/s) 5dr,SAT NAV. F&R PARKING SENSORS.,Good price,Dave Fowlers Garage Ltd,34174,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2018
